# Site = TNU	
# Longitude = 108.02	
# Latitude = 12.65	
#	
# UTC_Offset = +07:00	
# TimeZone = Greenwich Mean Time (GMT)	
#	
# UTC_StartTime = 2013-12-10 00:00:00	
# LogInterval =  5	
# LogType =  filtered	
# MonitorID = 0325	
# StationID = JJI	
# Frequency = 22200	
0	80447355.35
5.78704E-05	80447355.35
0.000115741	80447355.35
0.000173611	80447355.35
0.000231481	80831049.12
0.000289352	81214742.9
0.000347222	81892523.92
0.000405093	82570304.93
0.000462963	83337208.95
0.000520833	84104112.96
0.000578704	84573406.64
0.000636574	85042700.32
0.000694444	85511994
0.000752315	85981287.69
0.000810185	86450581.37
0.000868056	86919875.05
0.000925926	87389168.73
0.000983796	87474768.64
0.001041667	87560368.55
0.001099537	87351881.21
0.001157407	87143393.88
0.001215278	86845783.55
0.001273148	86953778.21
0.001331019	87357228.29
0.001388889	87697649.95
0.001446759	88038071.61
0.00150463	87877885.81
0.0015625	87717700.01
0.00162037	87557514.2
0.001678241	87397328.4
0.001736111	87237142.6
0.001793981	87076956.8
0.001851852	86916771
0.001909722	86756585.2
0.001967593	86596399.39
0.002025463	86030608.6
0.002083333	85466972.72
0.002141204	84966365.26
0.002199074	84853686.91
0.002256944	85241616.03
0.002314815	85629545.15
0.002372685	86017474.27
0.002430556	86405403.39
0.002488426	86793332.51
0.002546296	87181261.63
0.002604167	87552863.35
0.002662037	87924465.07
0.002719907	88296066.79
0.002777778	88667668.51
0.002835648	89039270.23
0.002893519	89410871.94
0.002951389	89394544.54
0.003009259	89378217.14
0.00306713	89361889.74
0.003125	89345562.34
0.00318287	89329234.94
0.003240741	89312907.54
0.003298611	89465371.8
0.003356481	89634163.46
0.003414352	89802955.12
0.003472222	90077573.88
0.003530093	90352192.65
0.003587963	90626811.41
0.003645833	90543199.26
0.003703704	89811991.28
0.003761574	89080783.3
0.003819444	88349575.32
0.003877315	87618367.34
0.003935185	86887159.36
0.003993056	86155951.38
0.004050926	85255951.75
0.004108796	84355952.11
0.004166667	83455952.47
0.004224537	82450125.73
0.004282407	81444298.99
0.004340278	80438472.24
0.004398148	80113848.49
0.004456019	80436820.56
0.004513889	80757437.06
0.004571759	81078053.57
0.00462963	81398670.07
0.0046875	81719286.58
0.00474537	81987896.19
0.004803241	82256505.8
0.004861111	82525115.4
0.004918981	82793725.01
0.004976852	83062334.62
0.005034722	83330944.23
0.005092593	83599553.84
0.005150463	83545191.37
0.005208333	83490828.91
0.005266204	83438822.02
0.005324074	83386815.12
0.005381944	83334808.22
0.005439815	83429609.3
0.005497685	83576417.29
0.005555556	83723225.27
0.005613426	83870033.26
0.005671296	84016841.24
0.005729167	84163649.23
0.005787037	84310457.21
0.005844907	84457265.19
0.005902778	84604073.18
0.005960648	84750881.16
0.006018519	84897689.15
0.006076389	85110366.13
0.006134259	85323043.12
0.00619213	85388912.12
0.00625	85454781.12
0.00630787	85520650.12
0.006365741	85586519.12
0.006423611	85336919.33
0.006481481	85087319.53
0.006539352	84837719.73
0.006597222	84588119.93
0.006655093	84338520.14
0.006712963	84088920.34
0.006770833	83839320.54
0.006828704	83523851.74
0.006886574	83208382.94
0.006944444	82892914.14
0.007002315	82577445.34
0.007060185	82261976.55
0.007118056	82170336.39
0.007175926	82394165.03
0.007233796	82617993.67
0.007291667	82841822.31
0.007349537	83065650.95
0.007407407	83289479.59
0.007465278	83513308.23
0.007523148	83737136.87
0.007581019	83960965.51
0.007638889	84184794.15
0.007696759	84667045
0.00775463	85149295.85
0.0078125	85631546.7
0.00787037	85889968.9
0.007928241	86148391.11
0.007986111	86406813.32
0.008043981	86665235.53
0.008101852	86923657.74
0.008159722	87182079.94
0.008217593	87901916.57
0.008275463	88621753.19
0.008333333	89341589.82
0.008391204	90061426.44
0.008449074	90522840.86
0.008506944	90984255.28
0.008564815	91441067.3
0.008622685	91897879.31
0.008680556	92354691.33
0.008738426	92811503.35
0.008796296	93268315.37
0.008854167	93725127.38
0.008912037	94181939.4
0.008969907	93853921.66
0.009027778	93525903.92
0.009085648	93197886.18
0.009143519	92869868.43
0.009201389	92541850.69
0.009259259	92213832.95
0.00931713	91890417.61
0.009375	91567002.27
0.00943287	91243586.92
0.009490741	90920171.58
0.009548611	90596756.24
0.009606481	90273340.9
0.009664352	90061067.31
0.009722222	90172209.07
0.009780093	90283350.83
0.009837963	90394492.59
0.009895833	90421594.18
0.009953704	90448695.78
0.010011574	90475797.37
0.010069444	90502898.96
0.010127315	90530000.55
0.010185185	90557102.14
0.010243056	90584203.73
0.010300926	90611305.32
0.010358796	90638406.91
0.010416667	90554366.74
0.010474537	90470326.58
0.010532407	90386286.41
0.010590278	90437023.56
0.010648148	90571800.88
0.010706019	90706578.21
0.010763889	90841355.53
0.010821759	90976132.85
0.01087963	91110910.17
0.0109375	91245687.5
0.01099537	91380464.82
0.011053241	91515242.14
0.011111111	91881062.83
0.011168981	92246883.53
0.011226852	92313103.82
0.011284722	92301761.65
0.011342593	92155642.16
0.011400463	92009522.67
0.011458333	91863403.19
0.011516204	91625108.89
0.011574074	91386814.6
0.011631944	91148520.3
0.011689815	90475624.35
0.011747685	89802728.4
0.011805556	89129832.44
0.011863426	88225893.12
0.011921296	87321953.79
0.011979167	86717614.87
0.012037037	86190838.4
0.012094907	85664061.94
0.012152778	85137285.47
0.012210648	84610509.01
0.012268519	84175907.35
0.012326389	83741305.69
0.012384259	83522315.53
0.01244213	83737927.03
0.0125	83953538.53
0.01255787	84169150.04
0.012615741	84367964.13
0.012673611	84566778.23
0.012731481	84765592.32
0.012789352	84964406.42
0.012847222	85163220.52
0.012905093	85362034.61
0.012962963	85560848.71
0.013020833	85759662.8
0.013078704	85958476.9
0.013136574	85941679.49
0.013194444	85924882.08
0.013252315	85908084.68
0.013310185	85894620.27
0.013368056	85897953.28
0.013425926	85901286.28
0.013483796	85904619.29
0.013541667	85907952.29
0.013599537	85925919.66
0.013657407	85943887.03
0.013715278	85961854.41
0.013773148	85979821.78
0.013831019	85997789.15
0.013888889	86015756.52
0.013946759	86033723.89
0.01400463	86051691.27
0.0140625	86066325.63
0.01412037	86080960
0.014178241	86095594.37
0.014236111	86399983.63
0.014293981	86704372.89
0.014351852	86994127.78
0.014409722	87283882.68
0.014467593	87573637.57
0.014525463	87954552.18
0.014583333	88243448.78
0.014641204	88532345.38
0.014699074	88821241.98
0.014756944	89110138.58
0.014814815	89399035.18
0.014872685	89687931.77
0.014930556	89976828.37
0.014988426	89975970.08
0.015046296	89815922.75
0.015104167	89655875.43
0.015162037	89495828.1
0.015219907	89335780.77
0.015277778	89084573.73
0.015335648	88925384.7
0.015393519	88766195.67
0.015451389	88170501.47
0.015509259	87574807.28
0.01556713	86979113.08
0.015625	86383418.88
0.01568287	85787724.69
0.015740741	85192030.49
0.015798611	84755525.33
0.015856481	84319020.16
0.015914352	83882515
0.015972222	83446009.83
0.016030093	83009504.67
0.016087963	82572999.5
0.016145833	82328541.02
0.016203704	82520587.7
0.016261574	82712634.38
0.016319444	82904681.06
0.016377315	83096727.74
0.016435185	83084902.38
0.016493056	83073077.02
0.016550926	83061251.66
0.016608796	83049426.31
0.016666667	83037600.95
0.016724537	83025775.59
0.016782407	83013950.24
0.016840278	83002124.88
0.016898148	82798252.84
0.016956019	82594380.8
0.017013889	82390508.77
0.017071759	82186636.73
0.01712963	82478365.77
0.0171875	82973966.84
0.01724537	83469567.92
0.017303241	83965168.99
0.017361111	84460770.07
0.017418981	84956371.14
0.017476852	85451972.22
0.017534722	85947573.29
0.017592593	86443174.37
0.017650463	86938775.44
0.017708333	87434376.52
0.017766204	87919501.63
0.017824074	88404626.75
0.017881944	88075537.86
0.017939815	87746448.96
0.017997685	87417360.07
0.018055556	87088271.17
0.018113426	86759182.28
0.018171296	85955088.5
0.018229167	85150994.71
0.018287037	84346900.93
0.018344907	83542807.15
0.018402778	82738713.36
0.018460648	81934619.58
0.018518519	81141001.76
0.018576389	80347383.93
0.018634259	79872379.05
0.01869213	79397374.16
